title,Created_at,thread_id,subtitle_id,Type,Comment_text,creator
[Feature] Improve Hybrid A* planner,2019-01-07T09:54:33Z,269,6,answered,"@aohsato can you have a look at the calcDiffOfRadian function inside astar_util.h? I have added a basic test to check the function which is failing at the moment (#1753). Can you confirm what you expected the function should output for the 3 conditions in the test?

    Diff < 180 degrees
    180 degrees < Diff < 360 degrees
    Diff > 360 degrees

What's the used convention for angles? [0,2pi] or [-pi,pi]",sgermanserrano
[Feature] Improve Hybrid A* planner,2019-01-07T18:03:39Z,269,7,answered,"@aohsato By the way, when I test this node, ""process died"" happen a lot though. Please look into it if you have time :)",kennedywai
[Feature] Improve Hybrid A* planner,2019-01-23T09:00:22Z,269,8,answered,Has feature/improve_astar_planner still not yet been merged into the latest version 1.10?,kennedywai
[Feature] Improve Hybrid A* planner,2019-01-23T10:56:33Z,269,9,answered,@kennedywai this feature is still lacking some unit tests for the affected components and an update of the data type for the costmap (as discussed in _#motion-planning_ channel in Slack) so it has been pushed to v1.11,sgermanserrano
[Feature] Improve Hybrid A* planner,2019-01-24T05:09:31Z,269,10,answered,"@sgermanserrano That's OK! I have tested this branch for a few times and I think the biggest problem is the node will die unexpectedly(""Processed Died"").",kennedywai
[Feature] Improve Hybrid A* planner,2019-01-24T06:15:31Z,269,11,answered,"@kennedywai Would you create an issue and show details including how to reproduce the problem and where the process dies? I assume any issue can be categorized into environment problem, procedure problem, and/or code problem.",kfunaoka
[Feature] Improve Hybrid A* planner,2019-01-24T10:08:55Z,269,12,answered,@kennedywai although the branch works the unit tests are needed to improve Autoware's code base. Let me know if you'd be happy to contribute to adding some unit tests as you have some experience with the modifications on this PR.,sgermanserrano
[Feature] Improve Hybrid A* planner,2019-03-14T01:43:16Z,269,13,questioned,"@sgermanserrano Thanks and sorry for my late. About calcDiffOfRadian, I fixed that with fmod in this commit.
1bb1fc7
But actually, it's more simple to handle angle diff between -pi~pi by using atan2(sin(t),cos(t)) technique, so I'll fix that in my next chance. Thanks.",aohsato
[Feature] Improve Hybrid A* planner,2019-03-14T04:11:31Z,269,14,questioned,"@kennedywai I fixed process died problem in above changes, thanks for your comment.",aohsato
[Feature] Improve Hybrid A* planner,2019-03-14T04:12:58Z,269,15,questioned,"Finally, we already tested on our real car. Plz check. :)
https://www.dropbox.com/s/ista3yrnxc2sbdo/hybrid-astar-avoididance-moricoro-01-x3.mp4?dl=0",aohsato
[Feature] Improve Hybrid A* planner,2019-03-14T04:27:57Z,269,16,answered,@aohsato Thank you Aohsato! I had been testing this in Jan on my robot and it worked fine except for the process died problem. I am now currently busy with other things but I will be soon testing the new code on my robot!! Thank you once again! ,kennedywai
[Feature] Improve Hybrid A* planner,2019-03-14T04:45:07Z,269,17,questioned,"@kennedywai Wow sounds great. Hopefully, let me know in Github, Autoware slack, and so on. Thanks too!",aohsato
[Feature] Improve Hybrid A* planner,2019-06-18T07:26:41Z,269,18,answered,"Hi, guys, I'm wondering why we use the node ""grip_map_filter"", because the output topic of ""grip_map_filter"" goes nowhere. And where comes the topic ""/realtime_cost_map"" from if I just using 3D Lidar?  And I followed the guide above, but no costmap out, can you please show me which nodes and which topic I should use in the latest version 1.11.0@aohsato@sgermanserrano",hamkuchan
[Feature] Improve Hybrid A* planner,2019-06-18T23:44:16Z,269,19,answered,"Thanks for using Autoware and for your question. However the issue tracker is for posting confirmed bugs and feature requests.

We ask that you please ask questions at the [ROS Answers website](https://answers.ros.org/questions/ask/?tags=autoware) following our support guidelines: https://github.com/autowarefoundation/autoware/wiki/Support-guidelines#ros-answers. Please pay particular attention to the information we ask you to provide.",gbiggs
[Feature] Prediction package template (naive_motion_predictor),2018-10-15T02:34:17Z,288,1,answered,"@cirpue49 Thanks a lot for new challenging area for Autoware! My concern is that there are 101 commits, 3867 additions, and 2191 deletions. It seems that some of them are not related to Prediction. Let's discuss how to proceed the review :)",kfunaoka
Fix/split autoware msgs,2018-10-13T00:22:19Z,289,1,answered,"Thank you for this pull request improving readability!

@amc-nu @cirpue49 Let us know if any comments especially for autoware_detection_msgs.",kfunaoka
Fix/split autoware msgs,2018-10-13T00:31:17Z,289,2,answered,"autoware_{config,can,detection}_msgs are listed for visibility on this pull request now.

autoware_config_msgs
```
$ ls ros/src/msgs/autoware_config_msgs/msg
ConfigApproximateNdtMapping.msg
ConfigCarDpm.msg
ConfigCarFusion.msg
ConfigCarKf.msg
ConfigDecisionMaker.msg
ConfigDistanceFilter.msg
ConfigICP.msg
ConfigLaneRule.msg
ConfigLaneSelect.msg
ConfigLaneStop.msg
ConfigLatticeVelocitySet.msg
ConfigNdtMapping.msg
ConfigNdtMappingOutput.msg
ConfigNdt.msg
ConfigPedestrianDpm.msg
ConfigPedestrianFusion.msg
ConfigPedestrianKf.msg
ConfigPlannerSelector.msg
ConfigPoints2Polygon.msg
ConfigRandomFilter.msg
ConfigRayGroundFilter.msg
ConfigRcnn.msg
ConfigRingFilter.msg
ConfigRingGroundFilter.msg
ConfigSsd.msg
ConfigTwistFilter.msg
ConfigVelocitySet.msg
ConfigVoxelGridFilter.msg
ConfigWaypointFollower.msg
ConfigWaypointLoader.msg
```

autoware_can_msgs
```
ls ros/src/msgs/autoware_can_msgs/msg
CANData.msg
CANInfo.msg
CANPacket.msg
```

autoware_detection_msgs
```
$ ls ros/src/msgs/autoware_detection_msgs/msg
CloudClusterArray.msg
CloudCluster.msg
DetectedObjectArray.msg
DetectedObject.msg
DTLane.msg
ExtractedPosition.msg
ImageLaneObjects.msg
ImageObjects.msg
ImageObj.msg
ImageObjRanged.msg
ImageObjTracked.msg
ImageRect.msg
ImageRectRanged.msg
LaneArray.msg
Lane.msg
ObjLabel.msg
ObjPose.msg
PointsImage.msg
ScanImage.msg
Signals.msg
TrafficLightResultArray.msg
TrafficLightResult.msg
Waypoint.msg
WaypointState.msg
```",kfunaoka
Fix/split autoware msgs,2018-10-13T01:14:34Z,289,3,answered,"I'm not sure they are all autoware_detection_msgs.
I'll check one by one.

- [x] CloudClusterArray.msg
- [x] CloudCluster.msg
- [x] DetectedObjectArray.msg
- [x] DetectedObject.msg
- [ ] DTLane.msg -> Not autoware_detection_msgs?
- [ ] ExtractedPosition.msg
- [ ] ImageLaneObjects.msg
- [ ] ImageObjects.msg
- [ ] ImageObj.msg
- [ ] ImageObjRanged.msg
- [ ] ImageObjTracked.msg
- [ ] ImageRect.msg
- [ ] ImageRectRanged.msg
- [ ] LaneArray.msg
- [ ] Lane.msg
- [ ] ObjLabel.msg
- [ ] ObjPose.msg
- [ ] PointsImage.msg
- [ ] ScanImage.msg
- [ ] Signals.msg
- [x] TrafficLightResultArray.msg
- [x] TrafficLightResult.msg
- [ ] Waypoint.msg
- [ ] WaypointState.msg",kfunaoka
Fix/split autoware msgs,2018-10-15T14:56:25Z,289,4,questioned,I've rebased this branch on top of `develop` to pick up the changes in the config messages (`ConfigCompareMapFilter.msg`),esteve
Fix/split autoware msgs,2018-10-16T07:17:45Z,289,5,answered,"@amc-nu Would you take over the check of detection msgs, and approve or request changes?",kfunaoka
Fix/split autoware msgs,2018-10-16T11:47:44Z,289,6,questioned,"@kfunaoka I've submitted #1610 , which only splits the CAN and configuration so that's easier to review and merge.",esteve
Fix/split autoware msgs,2018-10-26T16:14:40Z,289,7,answered,"#1408 was caused complex conflict on many branch.
Perhaps this branch will be the same.

Please merge it at the appropriate timing.",yk-fujii
Fix/split autoware msgs,2018-11-02T12:28:37Z,289,8,questioned,"@yk-fujii I understand that it's never a good moment for changes like this as they cause inconveniences to other PRs. However, #1408 was first submitted for review in July 31st, was postponed until other PRs got merged, and it was finally merged before the freeze period of 1.9. I believe there was enough time for other branches to catch up.",esteve
Fix/split autoware msgs,2018-11-27T13:56:00Z,289,9,questioned,"@kfunaoka did you have time to look at the rest of the messages? I don't really know what messages should go into `autoware_detection_msgs`, but if `TrafficLightResult.msg` is in, I believe other messages like `Lane.msg` should too.",esteve
Fix/split autoware msgs,2018-11-29T12:21:42Z,289,10,questioned,I'm going to rewrite this PR and only include the messages that are ticked off in https://github.com/CPFL/Autoware/pull/1590#issuecomment-429499457,esteve
Fix/split autoware msgs,2018-11-29T17:53:45Z,289,11,questioned,@kfunaoka I've rewritten this PR and only moved the messages you checked to a separate `autoware_detection_msgs` package.,esteve
Fix/split autoware msgs,2019-03-15T07:07:39Z,289,12,answered,"@esteve Given the work now being done in another PR for this, can we close this PR?",gbiggs
Fix/split autoware msgs,2019-03-15T07:23:13Z,289,13,questioned,"@gbiggs sure, no problem.",esteve
[Release] 1.8.1,2018-10-15T16:14:58Z,302,1,answered,"Alternatively, we could reuse the patched `FindCUDA.cmake` from https://github.com/CPFL/Autoware/blob/master/docker/crossbuild/files/FindCUDA.cmake in the Docker image so that we don't have to pass `-DCMAKE_LIBRARY_PATH` and users can use plain `catkin_make`. Thoughts @sgermanserrano @kfunaoka ?",esteve
[Release] 1.8.1,2018-10-16T09:02:34Z,302,2,answered,"@esteve, to build Autoware within docker I have been using/modifying the build sh scripts, so I have not used `catkin_make` directly myself. I guess you are referring for the case where Autoware is installed from source",sgermanserrano
[Release] 1.8.1,2018-10-18T09:18:53Z,302,3,questioned,@esteve I think your suggestion using `FindCUDA.cmake` is the best. Specifying `-DCMAKE_LIBRARY_PATH` everytime is pain. I'll try.,kfunaoka
[Release] 1.8.1,2018-10-31T11:35:52Z,302,4,answered,"@kfunaoka @esteve have one of you tried to build Autoware with the FindCUDA file? I cannot get it to build properly
",sgermanserrano
[Release] 1.8.1,2018-11-02T03:25:38Z,302,5,questioned,Not yet. I'll try.,kfunaoka
[Release] 1.8.1,2019-03-18T04:53:40Z,302,6,answered,"@kfunaoka What is the status of this pull request? Aside from being for an old version of Autoware, is it still valid?",gbiggs
[Release] 1.8.1,2019-03-19T08:40:02Z,302,7,questioned,Sorry I couldn't merge and release. I've close this PR since it's old.,kfunaoka
[Feature] Robust Adaptive ukf,2018-10-11T23:04:05Z,309,,,,
Feature/rtk(novatel oem7),2018-10-10T08:00:01Z,310,,,,
[Feature] DetectedObject type immukfpda,2018-10-16T03:03:33Z,311,1,answered,"@cirpue49 I'm not so familiar with Perception, so I've reviewed only coding. Please be reviewed by @aohsato.",kfunaoka
[Feature] DetectedObject type immukfpda,2018-10-16T04:10:36Z,311,2,answered,"@cirpue49 I added comments, plz check. However about logic, this works well in my environment.",aohsato
[Feature] DetectedObject type immukfpda,2018-10-16T17:59:09Z,311,3,questioned,"@kfunaoka, @aohsato , @amc-nu 
Thanks for the reviewing!
 Since this PR aims only for changing topic type, the changes including some logic would be made in another PR.
",k0suke-murakami
Fix/intrinsic calibration gui aa,2018-10-10T07:40:23Z,314,,,,
Feature/autoware diag,2018-10-10T06:33:47Z,315,,,,
create ext dir and move driveworks,2019-03-18T04:51:10Z,316,1,answered,Closing this as invalid due to upcoming repository reorganisation.,gbiggs
Feature/darknet weight download script,2018-10-09T01:25:15Z,317,,,,
Improve lidar_kf_track,2018-10-23T08:45:17Z,318,1,questioned,"> By making the above changes is the ids of the objects are consistently ?

Dear mouryaraj:
Yes, the ids will be stable.

We should associate the new detections to the current tracked objects.
In the original code, the order is reversed.

On the other hand, we shouldn't update Kalman Filter with predicted value.
We predict first, then associate the new detection, and finally update Kalman Filter.

https://www.youtube.com/watch?v=xHq9egeq4FQ&feature=youtu.be
",Tpsych
Improve lidar_kf_track,2018-10-26T09:03:10Z,318,2,answered,"Dear Tpsych
when i  make the changes as you said above in the Lidar_kf_track i am getting an following error  :

[lidar_kf_track-1] process has died [pid 17093, exit code -6, cmd /home/ws/devel/lib/lidar_kf_track/lidar_kf_track __name:=lidar_kf_track __log:=/home/.ros/log/49c8a898-d8fd-11e8-b9f2-b8ac6f399644/lidar_kf_track-1.log].
log file: /home/.ros/log/49c8a898-d8fd-11e8-b9f2-b8ac6f399644/lidar_kf_track-1*.log
 
",mouryaraj
Improve lidar_kf_track,2018-10-27T05:13:49Z,318,3,questioned,"> Dear Tpsych
> when i make the changes as you said above in the Lidar_kf_track i am getting an following error :
> 
> [lidar_kf_track-1] process has died [pid 17093, exit code -6, cmd /home/ws/devel/lib/lidar_kf_track/lidar_kf_track __name:=lidar_kf_track __log:=/home/.ros/log/49c8a898-d8fd-11e8-b9f2-b8ac6f399644/lidar_kf_track-1.log].
> log file: /home/.ros/log/49c8a898-d8fd-11e8-b9f2-b8ac6f399644/lidar_kf_track-1*.log
Hey mouryaraj:
Let me check whether I have made other commits !
Sorry for the inconvenience.",Tpsych
